Date,Close,High,Low,Open,Volume,Price Range,Daily % Change,Price Movement,Volatility %,Overnight Return,7-Day SMA,30-Day SMA,7-Day EMA,Momentum (7 Days),Momentum (30 Days),Cumulative Return,Normalized Close,Normalized Volume,30-Day Price Volatility,Daily Return,Volume Change,Volume % of Total
1980-12-12,0.0988344848155975,0.0992641761196488,0.0988344848155975,0.0988344848155975,469033600.0,0.00042969130405129397,0.0,0.0,0.43475848015295415,,,,0.0988344848155975,,,0.0,0.00023561313965917373,0.06319810034460305,,,,0.00013387527323049803
1980-12-15,0.093678206205368,0.0941078974033573,0.093678206205368,0.0941078974033573,175884800.0,0.00042969119798930144,-0.45659419649723487,-0.00042969119798930144,0.45659419649723487,-4.782326149682404,,,0.09754541516304012,,,-5.217084522522619,0.00021570335773109,0.023698910354163192,,-5.217084522522619,-293148800.0,5.020242826333017e-05
1980-12-16,0.0868024080991745,0.087232093480461,0.0868024080991745,0.087232093480461,105728000.0,0.00042968538128650147,-0.4925771744578687,-0.00042968538128650147,0.4925771744578687,-6.881123140611141,,,0.09485966339707372,,,-12.1739661403326,0.0001891540474195298,0.01424590637692948,,-7.339805473132022,-70156800.0,3.0177720504701785e-05
1980-12-17,0.0889508500695228,0.0893805412054716,0.0889508500695228,0.0889508500695228,86441600.0,0.0004296911359488037,0.0,0.0,0.4830658005100152,2.475094893558298,,,0.09338246006518598,,,-10.000188461057192,0.00019744976112086397,0.011647235743341283,,2.475094893558305,-19286400.0,2.4672843946534785e-05
1980-12-18,0.0915297791361808,0.0919594646518121,0.0915297791361808,0.0915297791361808,73449600.0,0.00042968551563130064,0.0,0.0,0.4694488719261536,2.8992742223849866,,,0.09291928983293468,,,-7.390847124913555,0.00020740770156715642,0.009896679451260966,,2.8992742223849843,-12992000.0,2.0964564731973974e-05
