Date,Close,High,Low,Open,Volume,Ticker,Daily Return,Normalized Close,Volatility
2020-02-28,66.72673797607422,66.81691383567602,63.322470040765474,63.646307197673856,75782000.0,GOOG,0.016114097462295973,0.979493371850037,0.018858916176121177
2020-03-02,69.20684051513672,69.29453051462616,66.1032455058984,67.33855319181407,48630000.0,GOOG,0.037168047087087874,1.0158992276164498,0.020102815283116485
2020-03-03,66.82937622070312,70.2550631453751,66.36155187083929,69.72048493834501,48046000.0,GOOG,-0.034353024596081694,0.9810000164630014,0.020572786764244167
2020-03-04,69.07779693603516,69.1560223385628,66.91507361334381,67.71818774596102,38266000.0,GOOG,0.033644197245035645,1.0140049745142659,0.02162125752751637
2020-03-05,65.71588134765625,67.70224395246086,65.02137055188088,67.26830203993596,51226000.0,GOOG,-0.048668540942207295,0.9646548318965165,0.023222204547482247
2020-03-06,64.68807220458984,65.07716944684681,62.82676002012818,63.624393022283726,53212000.0,GOOG,-0.015640194150771447,0.9495674430371751,0.023308535692031656
2020-03-09,60.56039810180664,62.513379856277695,59.7851836751192,60.0492342948513,67308000.0,GOOG,-0.06380889029632164,0.8889765982354574,0.025687262586095307
2020-03-10,63.7902946472168,63.82816060450684,60.72032413320116,62.77444398655538,52228000.0,GOOG,0.05333347611058392,0.9363888104003164,0.02765814531914886
2020-03-11,60.55292892456055,62.822275144351416,59.58939193197648,62.261291077239086,52170000.0,GOOG,-0.05075012963272929,0.8888669568858631,0.02878102116930547
2020-03-12,55.54591369628906,59.4797805726822,55.46570415971886,56.09842900414178,84534000.0,GOOG,-0.08268824179437195,0.8153681110318572,0.03196521087721695
2020-03-13,60.76815032958984,60.76964413812781,55.65716613929466,58.73894256662921,74002000.0,GOOG,0.09401657630216764,0.8920262292570381,0.03703433182451376
2020-03-16,54.02239227294922,57.407081382695296,53.52966348290674,54.60380312270381,85048000.0,GOOG,-0.11100811889210827,0.7930040755447938,0.041756863447879176
2020-03-17,55.78954315185547,56.34056086815719,52.6114596712959,54.45981784071647,77230000.0,GOOG,0.03271145176203394,0.8189443901090735,0.041638380459936
2020-03-18,54.64365768432617,55.126921857466215,51.6783108595846,52.63637048966399,84668000.0,GOOG,-0.020539430918268486,0.8021237383825247,0.04156894896814265
2020-03-19,55.564849853515625,57.69120851467344,52.81563000992744,54.45683155732738,73022000.0,GOOG,0.016858171803050492,0.8156460781714824,0.041793566395745066
2020-03-20,53.42404556274414,56.99471585428309,53.08376886721932,56.58269453030905,72036000.0,GOOG,-0.038528031595788326,0.7842208403007107,0.0418327286276392
2020-03-23,52.6418571472168,53.37422632808671,50.49536805413706,52.87601641468296,80882000.0,GOOG,-0.014641130361584098,0.772738960745597,0.04178165151478495
2020-03-24,56.51992034912109,56.54682410965626,54.335766791800566,54.99091403195887,66890000.0,GOOG,0.07366881436304573,0.8296657237958573,0.04420444059317081
2020-03-25,54.92714309692383,57.23933464646578,54.1060918807709,56.12185173507094,81630000.0,GOOG,-0.0281808120457131,0.8062850699727957,0.044316231225785166
2020-03-26,57.87953186035156,58.289059664850335,54.48074110233106,55.39097224753592,71434000.0,GOOG,0.05375099808519046,0.8496236972250211,0.04572228655372522
2020-03-27,55.336669921875,57.32751772461685,55.09753130474649,56.08199300737312,64170000.0,GOOG,-0.04393369912893963,0.8122965853383197,0.04617756417406019
2020-03-30,57.135704040527344,57.3753443873021,54.62771725234835,56.05060224191167,51482000.0,GOOG,0.03251070440617854,0.838704919514402,0.04674935470155169
2020-03-31,57.93234252929688,58.55510488311153,56.70326111965706,57.15962155498236,49728000.0,GOOG,0.013942918918168345,0.8503989142034601,0.04690762589670241
2020-04-01,55.08307647705078,56.28227024905036,54.67604215570857,55.89914446654405,46884000.0,GOOG,-0.04918264872174305,0.8085740431328398,0.047441444571613194
2020-04-02,55.84135437011719,56.14127540152538,54.62372933746652,54.71639488242185,39298000.0,GOOG,0.013766077379180564,0.8197049359774033,0.04762918362339291
2020-04-03,54.69746780395508,55.97587150922342,53.79720293795534,55.75043184056625,46268000.0,GOOG,-0.02048457776615542,0.8029136264710728,0.04761790018924216
2020-04-06,59.13352966308594,59.51914515659062,56.344550877283865,56.69628770254205,53294000.0,GOOG,0.08110177741738345,0.8680313486905138,0.0498971835045417
2020-04-07,59.11310195922852,61.030711333281545,58.89986742758703,60.831426617699606,47746000.0,GOOG,-0.000345450440279893,0.867731486878932,0.049779214256347
2020-04-08,60.29734802246094,60.73527343208442,59.195308721541366,60.1090255003296,39502000.0,GOOG,0.020033563186198755,0.8851152404499752,0.04995701737880662
2020-04-09,60.35563278198242,61.05910639269622,59.62251866413988,60.98487208848688,43508000.0,GOOG,0.0009666222716755435,0.8859708125543937,0.049043085860085
2020-04-13,60.66004180908203,60.80701661562652,59.16730885587306,60.24254319783127,34796000.0,GOOG,0.005043589356426681,0.8904392855146979,0.04894645439957211
2020-04-14,63.23429107666016,63.87399466288556,61.62507528748056,62.03161549357299,49408000.0,GOOG,0.04243731442982157,0.9282271374547506,0.04910109308639281
2020-04-15,62.89750289916992,63.7937842582292,61.79795334033705,62.057518739034414,33434000.0,GOOG,-0.0053260370560958,0.9232833653241929,0.04872269228117993
2020-04-16,62.94732666015625,63.7210473387222,61.90855946877359,63.47692555060155,50362000.0,GOOG,0.0007921421151837471,0.9240147369621148,0.048287583299384026
2020-04-17,63.93278503417969,64.48978182697054,63.33393879149443,64.01250044409663,38980000.0,GOOG,0.015655285558730636,0.938480451529732,0.047564724282832795
2020-04-20,63.103763580322266,63.850580469073726,62.84270056758679,63.32247540806169,33910000.0,GOOG,-0.012967078681371591,0.9263111016738169,0.047536553012643104
2020-04-21,60.599266052246094,62.48897589223357,60.26895187559983,62.12677479106531,43060000.0,GOOG,-0.0396885603326701,0.8895471476282134,0.04661027431330343
2020-04-22,62.93436813354492,64.05050541099202,61.8776639117788,62.05403215068885,41848000.0,GOOG,0.03853350433791736,0.9238245165001272,0.04611379362808637
2020-04-23,63.5870246887207,64.43397997944243,63.05693167795852,63.34987781548499,31324000.0,GOOG,0.010370431523056833,0.9334049753878129,0.04510677429220948
2020-04-24,63.73648834228516,63.790789996183854,62.24883360306302,62.832734125623766,32792000.0,GOOG,0.0023505369892069528,0.9355989783083718,0.04213495288736797
2020-04-27,63.56560134887695,64.57547679678876,63.22283498633219,64.56800395261827,32012000.0,GOOG,-0.002681148551681889,0.9330904984627253,0.03868389170701179
2020-04-28,61.46265411376953,64.17191729186524,61.38941948424388,64.16594205765055,59026000.0,GOOG,-0.03308310140205373,0.90222097088479,0.033019399332088264
2020-04-29,66.83384704589844,67.75603236960137,66.02973720380623,66.83285117362887,75872000.0,GOOG,0.08738953775387959,0.9810656444822683,0.0359871347991977
2020-04-30,67.19157409667969,67.39882959463397,65.88775661719674,66.00683559309654,53378000.0,GOOG,0.005352483308877609,0.9863167819692729,0.03562111851457205
2020-05-01,65.79409790039062,67.3614642516672,65.31531893094996,66.18718622925435,41450000.0,GOOG,-0.020798384545631876,0.9658029862540658,0.03594259069429349
2020-05-04,66.10248565673828,66.14533858027171,64.71746274764548,65.17731255153716,30080000.0,GOOG,0.004687164444667102,0.9703298636717891,0.03493758244329457
2020-05-05,67.31363677978516,68.45105239982712,66.63358510381838,66.65650537527071,33030000.0,GOOG,0.018322323449926348,0.9881085612871066,0.03472840614496766
2020-05-06,67.12380981445312,68.31054754218174,67.12331567932593,67.8407390673944,24308000.0,GOOG,-0.002820037282386667,0.9853220583052315,0.03254062157850709
2020-05-07,68.3823013305664,68.63339804359983,67.52089440512763,68.05248507579938,27952000.0,GOOG,0.01874880939553436,1.0037956737696119,0.0319510118910261
2020-05-08,69.16996765136719,69.68760844457282,68.52777438862209,68.90890464132967,27738000.0,GOOG,0.011518569943897106,1.0153579644473085,0.030765678183301125
2020-05-11,69.91180419921875,70.57292666652954,68.61107315028227,68.66727532585466,28242000.0,GOOG,0.010724835836133373,1.0262475119309162,0.0292634552680609
2020-05-12,68.54073333740234,70.49670290759258,68.4924069148752,70.10411629249947,27812000.0,GOOG,-0.019611435830055868,1.0061213247049288,0.029319335809347
2020-05-13,67.2249526977539,69.02608296778743,66.18219826915727,68.60599205871856,36252000.0,GOOG,-0.01919706101146168,0.9868067522496355,0.029651341149922444
2020-05-14,67.5637435913086,67.62801157479208,65.95851120564234,66.51201864323788,32062000.0,GOOG,0.005039659828068643,0.991779922597015,0.027805441353958217
2020-05-15,68.41368865966797,68.47795664514966,66.71030576743806,67.25833972454419,34154000.0,GOOG,0.012579898969196757,1.004256413822963,0.027796616143434722
2020-05-18,68.94925689697266,69.36700636887353,67.47007467895354,67.84373208983708,36448000.0,GOOG,0.007828378323071261,1.01211811296374,0.027302077539626813
2020-05-19,68.42838287353516,69.35081926922581,68.42838287353516,69.10156986997157,25612000.0,GOOG,-0.007554454491305318,1.0044721127395297,0.02368635363656922
2020-05-20,70.08418273925781,70.26852557468654,69.11417254852687,69.23024870647818,33108000.0,GOOG,0.024197559494907095,1.0287778864485195,0.023912997577412432
2020-05-21,69.88888549804688,70.52111247443372,69.4230604489868,70.14795677957501,27700000.0,GOOG,-0.00278660938285491,1.0259110843372685,0.023812673954963257
2020-05-22,70.26851654052734,70.38509442076389,69.34234006155904,69.58546974957504,26188000.0,GOOG,0.0054319229699417715,1.031483754321398,0.02379924665006217
2020-05-26,70.59732818603516,71.79204048259427,70.3537043665957,71.60620766622463,41212000.0,GOOG,0.004679359430025398,1.0363104375540997,0.023799501081064097
2020-05-27,70.63818359375,70.83248513095839,69.31543705158543,70.60879395632884,33716000.0,GOOG,0.0005787103954866257,1.0369101611772635,0.02275349056104434
2020-05-28,70.58289337158203,71.78407519266794,69.55010521988339,69.5929505415694,33844000.0,GOOG,-0.0007827242909578258,1.036098546406569,0.022704742720841165
2020-05-29,71.1902084350586,71.37205778596045,70.41449981432054,70.5933539457811,36418000.0,GOOG,0.008604281214137366,1.04501342966541,0.022710369734337578
2020-06-01,71.33468627929688,71.64058633714184,70.64615838001815,70.66558929400338,24342000.0,GOOG,0.002029462301266882,1.0471342450252337,0.022612602510121822
2020-06-02,71.70336151123047,71.72279242651851,70.68751082730623,71.27141135212777,25562000.0,GOOG,0.005168246349189998,1.0525460927641972,0.022387430978633254
2020-06-03,71.56187438964844,72.06865183730712,71.2329095891964,71.65753136014015,25124000.0,GOOG,-0.0019732285711580033,1.0504691787414941,0.020824588883375062
2020-06-04,70.356201171875,71.69040407543716,69.98503725880404,71.26393503645289,29686000.0,GOOG,-0.01684798264518128,1.0327708922487597,0.02026649879300088
2020-06-05,71.6620101928711,71.9938181415722,70.04830924942172,70.40552334664528,34698000.0,GOOG,0.018559970539144155,1.0519390895825822,0.02041108255121423
2020-06-08,72.07154083251953,72.1402940426909,70.86238441975776,70.86238441975776,28084000.0,GOOG,0.005714752328970674,1.0579506609447098,0.020409877922903517
2020-06-09,72.54732513427734,73.13720846282126,71.90214428228695,72.00925757694748,28184000.0,GOOG,0.0066015558466197,1.0649347813159045,0.02037070800843012
2020-06-10,73.03009796142578,73.44904095512503,72.55280900832531,72.71572156988468,30504000.0,GOOG,0.006654591692455636,1.0720214874646563,0.019086711747160274
2020-06-11,69.9406967163086,72.4633783539846,69.84902324055142,71.86577889057376,39826000.0,GOOG,-0.042303123388236386,1.0266716302055983,0.014014882764402822
2020-06-12,70.40602111816406,71.59275894947336,69.05288896980493,71.16878337124848,38928000.0,GOOG,0.006653127916968149,1.0335022078900782,0.014028859022243538
2020-06-15,70.73832702636719,70.98493847353093,69.14754635473658,69.29102799634474,30078000.0,GOOG,0.004719850702050055,1.0383801840115585,0.013379079996913647
2020-06-16,71.87773895263672,72.49053498978878,71.03974651051058,72.00229142534695,34184000.0,GOOG,0.016107419756263397,1.055105809502019,0.013603875934105163
2020-06-17,72.29623413085938,72.7386447614421,71.31276828342614,72.09894495832376,30992000.0,GOOG,0.005822319737943005,1.061248972882301,0.013302886454784307
2020-06-18,71.54093933105469,72.31068025179812,71.09504698146569,72.19857999287221,31638000.0,GOOG,-0.010447221890390157,1.0501618693816508,0.013479180687132206
2020-06-19,71.32970428466797,72.13082663218098,70.81305935612863,71.94150444297918,63158000.0,GOOG,-0.0029526456929679368,1.0470611134611019,0.013139324994363898
2020-06-22,72.33309936523438,72.37743469110693,70.90572537326642,71.1941862683683,30848000.0,GOOG,0.014067001828045989,1.061790124058235,0.013214407501239832
2020-06-23,72.95834350585938,73.5328325986957,72.00327914551515,72.52141402841107,28596000.0,GOOG,0.008643956170990785,1.0709681913533853,0.013170121015699768
2020-06-24,71.3421630859375,73.50688561657245,71.23156043207413,72.81387245217365,35120000.0,GOOG,-0.022152098612163273,1.047243998368035,0.013317945659405514
2020-06-25,71.80847930908203,71.88669710131052,70.74579987084343,71.23903036725484,24610000.0,GOOG,0.006536334237340347,1.0540891351694173,0.01276114400755442
2020-06-26,67.75157165527344,71.41590359092912,67.3574874150652,71.31327550699982,85354000.0,GOOG,-0.05649622012390243,0.9945370833586717,0.016654126783923088
2020-06-29,69.498779296875,69.53016828238614,67.10936974589222,67.66586475833405,36204000.0,GOOG,0.025788444443643588,1.0201846476800103,0.01715884439717048
2020-06-30,70.42744445800781,70.67854874983512,68.95025395932078,69.2730990764932,40848000.0,GOOG,0.013362323346225669,1.0338166848151658,0.01726785683201927
2020-07-01,71.64456939697266,71.8916825762437,70.23861810447518,70.30239194502477,35504000.0,GOOG,0.01728196938468418,1.0516830731115174,0.01744527788848029
2020-07-02,72.9728012084961,73.88203271256032,72.06207209478745,72.08797998142785,37182000.0,GOOG,0.018539183398031067,1.0711804184805367,0.017222620812740046
2020-07-06,74.51725006103516,75.05979522961492,73.3793328774394,73.73804457350212,31280000.0,GOOG,0.02116471927843766,1.0938516513342367,0.017569036237504825
2020-07-07,73.9931411743164,75.5684745653254,73.91192815547616,74.23327567203478,29164000.0,GOOG,-0.007033390071285006,1.0861581659902837,0.01763947330859461
2020-07-08,74.5322036743164,75.02443073485037,74.0155587336849,74.44850477647275,24994000.0,GOOG,0.00728530363010349,1.0940711580198392,0.017660157146126124
2020-07-09,75.27902221679688,75.86342453625866,74.13787394593275,75.05283752221942,28466000.0,GOOG,0.010020078646055364,1.1050338370675787,0.017718662700645794
2020-07-10,76.81100463867188,76.9151303165417,74.55910155405785,75.03788049778584,37126000.0,GOOG,0.020350721579021513,1.1275220730211388,0.018010487669020765
2020-07-13,75.29645538330078,78.57427448460577,74.9926990857716,77.22253349363405,36928000.0,GOOG,-0.01971786806455289,1.1052897415454368,0.018442741272408854
2020-07-14,75.75679779052734,75.87487328964137,73.90943925246394,74.2487200614685,31700000.0,GOOG,0.006113732776438896,1.112047187665785,0.018457742875170824
2020-07-15,75.41104125976562,76.49166167737252,74.63184330014697,75.88384500130714,32214000.0,GOOG,-0.004564033074863527,1.1069717675204693,0.01848880919472697
2020-07-16,75.62825775146484,75.66263435320313,74.04942755345188,74.73147848917887,30386000.0,GOOG,0.002880433528970716,1.110160326115259,0.01847543149010035
2020-07-17,75.50619506835938,75.89928339532172,74.65276281706801,75.80861339308454,29134000.0,GOOG,-0.001613982481344478,1.1083685467974254,0.018145603980399543
2020-07-20,78.00572204589844,78.23340433066593,74.91083940978167,75.49175232432286,31146000.0,GOOG,0.03310360130418588,1.1450595372687074,0.018772378107625567
2020-07-21,77.64201354980469,79.06540395283314,77.43575395146159,79.06540395283314,24324000.0,GOOG,-0.004662587391726758,1.1397205971074618,0.01881627089135051
2020-07-22,78.14373016357422,78.21896035082695,77.02823890179884,77.74566242962973,18640000.0,GOOG,0.006461921720354313,1.147085382389046,0.018815279118510254
2020-07-23,75.5126724243164,78.31211540945279,75.0997578719082,78.06799743119716,32552000.0,GOOG,-0.0336694669393226,1.1084636290301175,0.019927107817302617
2020-07-24,75.3228530883789,75.6101204586288,74.15355447452671,74.67817396274903,30880000.0,GOOG,-0.002513741466741881,1.1056772380414495,0.01817099763646296
2020-07-27,76.23607635498047,76.77264631663479,75.48925568592946,75.50868660063844,24920000.0,GOOG,0.012124119429332447,1.1190826009257582,0.018240027188245186
2020-07-28,74.74842071533203,76.05074057337652,74.61490539134913,75.98597845727959,34044000.0,GOOG,-0.01951380121822399,1.09724504550452,0.01868411851410128
2020-07-29,75.82854461669922,76.28849327033869,74.79774816459617,75.04635899083573,22130000.0,GOOG,0.014450123374253998,1.113100371783849,0.01864340685184022
2020-07-30,76.2983627319336,76.61821265922241,74.34388308640193,74.58202585443561,33428000.0,GOOG,0.006195794968889778,1.1199969134672167,0.018646202583698215
2020-07-31,73.88253784179688,75.17738488354603,72.44121392718817,74.98109158200427,68798000.0,GOOG,-0.03166286672001695,1.084534600469274,0.01951535995006876
2020-08-03,73.45855712890625,74.25668422333258,73.0196282781996,74.06587203460529,46604000.0,GOOG,-0.0057385780899742445,1.0783109139732021,0.019542709295607173
2020-08-04,72.98625183105469,74.01206886075751,72.6713888949411,73.5641771323543,38070000.0,GOOG,-0.006429547711136685,1.071377862504372,0.019434177018125467
2020-08-05,73.41670227050781,73.85512939706241,72.91101954698019,73.20197393411127,39590000.0,GOOG,0.005897692081099137,1.077696519239929,0.019400856986376953
2020-08-06,74.73645782470703,74.8505498279593,73.03756799189742,73.32403713892269,39908000.0,GOOG,0.017976230386057113,1.097069440156038,0.019174894897992862
2020-08-07,74.45697021484375,75.57071285686534,73.81676870052543,74.73148130186058,31556000.0,GOOG,-0.003739642177300051,1.0929667930062035,0.01917786881729422
2020-08-10,74.53717803955078,74.93450071008027,73.39029795982702,74.09277569240042,25786000.0,GOOG,0.0010772372885385906,1.094144177590764,0.01576218728260917
2020-08-11,73.75100708007812,75.22969522518599,73.6354250587106,74.35484027905359,29088000.0,GOOG,-0.01054736683290447,1.0826038375816276,0.015366194773604696
2020-08-12,75.06129455566406,75.34856192057725,73.99661577606584,74.0130590731524,28740000.0,GOOG,0.01776636723296865,1.101837774927924,0.015498011724788636
2020-08-13,75.65067291259766,76.58730983393441,75.13029541649884,75.24662242586751,29104000.0,GOOG,0.007851960992979246,1.110489362157249,0.015276512877804974
2020-08-14,75.1166000366211,75.82256718674142,74.8749679269288,75.51168012913985,27096000.0,GOOG,-0.007059724063440909,1.1026496136850323,0.015029636127950718
2020-08-17,75.62726593017578,76.00740031438633,75.1285543096458,75.46235401919508,27566000.0,GOOG,0.006798309472283437,1.110145766998357,0.014589901866980151
2020-08-18,77.65099334716797,77.84379728947582,75.91273984080412,76.0357947029655,40542000.0,GOOG,0.026759230181091498,1.1398524131120302,0.015269214385388322
2020-08-19,77.09947204589844,78.40228594083284,76.92111206782128,77.38743119727448,33212000.0,GOOG,-0.0071025659492048865,1.1317565361755417,0.015314360443540334
2020-08-20,78.80435180664062,79.00961556090665,76.63464983851671,76.89620699303977,34138000.0,GOOG,0.022112729380653118,1.1567827621847768,0.015707446168490433
2020-08-21,78.73809051513672,79.59999148935754,78.11956251593469,78.56919511356264,28930000.0,GOOG,-0.000840832897991306,1.1558101011825026,0.01530871588752859
2020-08-24,79.12569427490234,80.4195453529427,78.74555990528167,79.41365343390686,28198000.0,GOOG,0.004922696972072371,1.1614998040678846,0.014815223018964537
2020-08-25,80.12310791015625,80.29249743531648,78.82028641058773,78.82028641058773,44942000.0,GOOG,0.012605432968318064,1.1761410119907767,0.014927968859869783
2020-08-26,82.32320404052734,82.66397484069635,79.89293336609661,80.11214692058896,79868000.0,GOOG,0.02745894646071534,1.208436605069283,0.01557497235396872
2020-08-27,81.42393493652344,82.45373543110213,80.99647000654137,82.38796984139424,37232000.0,GOOG,-0.010923640721772654,1.1952360777604674,0.01578252582053082
2020-08-28,81.9261245727539,82.06363098038325,81.24557124326506,81.38208177852601,29980000.0,GOOG,0.006167592325548643,1.2026078066208816,0.015775082586368804
2020-08-31,81.41645812988281,82.1032375600804,81.22365419912411,82.0995049392302,36468000.0,GOOG,-0.006221049091837516,1.1951263244176662,0.014776195292472967
2020-09-01,82.73821258544922,82.98831339794923,81.31881312335304,81.53852082213,36506000.0,GOOG,0.016234487300563094,1.2145285875539933,0.014965384601782603
2020-09-02,86.10462188720703,86.34873987239516,83.01820791378776,83.38912858933894,50224000.0,GOOG,0.04068747917754578,1.2639446941706305,0.01652265535033982
2020-09-03,81.798095703125,85.17964516872897,80.46388511295173,85.17964516872897,62156000.0,GOOG,-0.050015040885068585,1.2007284486152208,0.017990520810111356
2020-09-04,79.2671890258789,81.96100877078132,77.10361433945475,80.92223779550328,52172000.0,GOOG,-0.030940899729887006,1.1635768300837945,0.019001684592378682
2020-09-08,76.34518432617188,77.91330329540637,76.12696663128943,76.40098359042678,52218000.0,GOOG,-0.036862726376648225,1.1206842157782078,0.020160359331670052
2020-09-09,77.56928253173828,78.16912459266335,76.52757721817763,77.59768389970756,35494000.0,GOOG,0.016033731745759505,1.1386529658657025,0.020003001705799998
2020-09-10,76.32675170898438,78.92048252348167,76.01711899708599,77.75262821216407,32372000.0,GOOG,-0.016018335895339963,1.1204136401902407,0.02009244351214097
2020-09-11,75.76377868652344,78.47802523690928,74.59995349288066,76.52504334961185,31942000.0,GOOG,-0.0073758283937906954,1.1121496614501352,0.020110570085379347
2020-09-14,75.69202423095703,77.9200187775262,75.51566359711043,76.67474500070354,33932000.0,GOOG,-0.000947081267729466,1.111096365338864,0.019206534381517967
2020-09-15,76.79606628417969,77.69932260664628,76.31753816336949,76.52504453516855,26622000.0,GOOG,0.014585976058110406,1.1273027903219501,0.019319275614744898
2020-09-16,75.77273559570312,77.82037841932755,75.7189280795232,77.49853679669494,26234000.0,GOOG,-0.013325300864887812,1.1122811414750826,0.019459403112634274
2020-09-17,74.50878143310547,75.14490065680299,73.23685467097842,74.53220344068475,37596000.0,GOOG,-0.016680856942286937,1.0937273388745332,0.019715744852915534
2020-09-18,72.73814392089844,74.88109419570088,71.59923833567183,74.63233894048756,62078000.0,GOOG,-0.023764145355091082,1.0677358434146818,0.01992485279725768
2020-09-21,71.30180358886719,72.15872518751786,70.07570980844478,71.74521007637182,57776000.0,GOOG,-0.01974672784602871,1.0466515543033221,0.02022090702047384
2020-09-22,73.01066589355469,73.21293441697799,71.46970161710587,72.24491604968256,31664000.0,GOOG,0.023966606995539097,1.07173624076658,0.020736752691012824
