Date,Close,High,Low,Open,Volume,Ticker
2020-02-07,73.69670104980469,74.02601552536632,73.05500192940411,73.10233247546581,23446000.0,GOOG
2020-02-10,75.16393280029297,75.20478637889101,73.45208879540156,73.45208879540156,28398000.0,GOOG
2020-02-11,75.1694107055664,76.20767995883487,75.0123745430737,75.31987106902943,26892000.0,GOOG
2020-02-12,75.64170837402344,75.76252822139317,75.13553152149302,75.45288792672153,23352000.0,GOOG
2020-02-13,75.46186065673828,76.08561888964451,74.96066315107382,75.36371020707828,18590000.0,GOOG
2020-02-14,75.7647705078125,75.7647705078125,75.09716350281852,75.50868686338217,23956000.0,GOOG
2020-02-18,75.71145629882812,76.30731487256637,75.35872742368133,75.4787946633647,22414000.0,GOOG
2020-02-19,76.06121063232422,76.33103885266067,75.7976541278208,75.98049935111298,18986000.0,GOOG
2020-02-20,75.63573455810547,76.20817874720811,75.07126495040771,75.82754262619551,21932000.0,GOOG
2020-02-21,73.9896469116211,75.3400422729174,73.75698527381057,75.13154004320887,34634000.0,GOOG
2020-02-24,70.82501220703125,71.5912637591547,70.31684363464926,71.05020099096896,57342000.0,GOOG
2020-02-25,69.1739501953125,71.64955212683627,68.87253535172991,71.393476084412,49566000.0,GOOG
2020-02-26,69.40959167480469,70.5315672341156,68.70313052127754,69.55706439531768,44048000.0,GOOG
2020-02-27,65.66854858398438,68.33964561997183,65.62270804503615,67.85917139391135,59566000.0,GOOG
2020-02-28,66.72673797607422,66.81691383567602,63.322470040765474,63.646307197673856,75782000.0,GOOG
2020-03-02,69.20684051513672,69.29453051462616,66.1032455058984,67.33855319181407,48630000.0,GOOG
2020-03-03,66.82937622070312,70.2550631453751,66.36155187083929,69.72048493834501,48046000.0,GOOG
2020-03-04,69.07779693603516,69.1560223385628,66.91507361334381,67.71818774596102,38266000.0,GOOG
2020-03-05,65.71588134765625,67.70224395246086,65.02137055188088,67.26830203993596,51226000.0,GOOG
2020-03-06,64.68807220458984,65.07716944684681,62.82676002012818,63.624393022283726,53212000.0,GOOG
2020-03-09,60.56039810180664,62.513379856277695,59.7851836751192,60.0492342948513,67308000.0,GOOG
2020-03-10,63.7902946472168,63.82816060450684,60.72032413320116,62.77444398655538,52228000.0,GOOG
2020-03-11,60.55292892456055,62.822275144351416,59.58939193197648,62.261291077239086,52170000.0,GOOG
2020-03-12,55.54591369628906,59.4797805726822,55.46570415971886,56.09842900414178,84534000.0,GOOG
2020-03-13,60.76815032958984,60.76964413812781,55.65716613929466,58.73894256662921,74002000.0,GOOG
2020-03-16,54.02239227294922,57.407081382695296,53.52966348290674,54.60380312270381,85048000.0,GOOG
2020-03-17,55.78954315185547,56.34056086815719,52.6114596712959,54.45981784071647,77230000.0,GOOG
2020-03-18,54.64365768432617,55.126921857466215,51.6783108595846,52.63637048966399,84668000.0,GOOG
2020-03-19,55.564849853515625,57.69120851467344,52.81563000992744,54.45683155732738,73022000.0,GOOG
2020-03-20,53.42404556274414,56.99471585428309,53.08376886721932,56.58269453030905,72036000.0,GOOG
2020-03-23,52.6418571472168,53.37422632808671,50.49536805413706,52.87601641468296,80882000.0,GOOG
2020-03-24,56.51992034912109,56.54682410965626,54.335766791800566,54.99091403195887,66890000.0,GOOG
2020-03-25,54.92714309692383,57.23933464646578,54.1060918807709,56.12185173507094,81630000.0,GOOG
2020-03-26,57.87953186035156,58.289059664850335,54.48074110233106,55.39097224753592,71434000.0,GOOG
2020-03-27,55.336669921875,57.32751772461685,55.09753130474649,56.08199300737312,64170000.0,GOOG
2020-03-30,57.135704040527344,57.3753443873021,54.62771725234835,56.05060224191167,51482000.0,GOOG
2020-03-31,57.93234252929688,58.55510488311153,56.70326111965706,57.15962155498236,49728000.0,GOOG
2020-04-01,55.08307647705078,56.28227024905036,54.67604215570857,55.89914446654405,46884000.0,GOOG
2020-04-02,55.84135437011719,56.14127540152538,54.62372933746652,54.71639488242185,39298000.0,GOOG
2020-04-03,54.69746780395508,55.97587150922342,53.79720293795534,55.75043184056625,46268000.0,GOOG
2020-04-06,59.13352966308594,59.51914515659062,56.344550877283865,56.69628770254205,53294000.0,GOOG
2020-04-07,59.11310195922852,61.030711333281545,58.89986742758703,60.831426617699606,47746000.0,GOOG
2020-04-08,60.29734802246094,60.73527343208442,59.195308721541366,60.1090255003296,39502000.0,GOOG
2020-04-09,60.35563278198242,61.05910639269622,59.62251866413988,60.98487208848688,43508000.0,GOOG
2020-04-13,60.66004180908203,60.80701661562652,59.16730885587306,60.24254319783127,34796000.0,GOOG
2020-04-14,63.23429107666016,63.87399466288556,61.62507528748056,62.03161549357299,49408000.0,GOOG
2020-04-15,62.89750289916992,63.7937842582292,61.79795334033705,62.057518739034414,33434000.0,GOOG
2020-04-16,62.94732666015625,63.7210473387222,61.90855946877359,63.47692555060155,50362000.0,GOOG
2020-04-17,63.93278503417969,64.48978182697054,63.33393879149443,64.01250044409663,38980000.0,GOOG
2020-04-20,63.103763580322266,63.850580469073726,62.84270056758679,63.32247540806169,33910000.0,GOOG
2020-04-21,60.599266052246094,62.48897589223357,60.26895187559983,62.12677479106531,43060000.0,GOOG
2020-04-22,62.93436813354492,64.05050541099202,61.8776639117788,62.05403215068885,41848000.0,GOOG
2020-04-23,63.5870246887207,64.43397997944243,63.05693167795852,63.34987781548499,31324000.0,GOOG
2020-04-24,63.73648834228516,63.790789996183854,62.24883360306302,62.832734125623766,32792000.0,GOOG
2020-04-27,63.56560134887695,64.57547679678876,63.22283498633219,64.56800395261827,32012000.0,GOOG
2020-04-28,61.46265411376953,64.17191729186524,61.38941948424388,64.16594205765055,59026000.0,GOOG
2020-04-29,66.83384704589844,67.75603236960137,66.02973720380623,66.83285117362887,75872000.0,GOOG
2020-04-30,67.19157409667969,67.39882959463397,65.88775661719674,66.00683559309654,53378000.0,GOOG
2020-05-01,65.79409790039062,67.3614642516672,65.31531893094996,66.18718622925435,41450000.0,GOOG
2020-05-04,66.10248565673828,66.14533858027171,64.71746274764548,65.17731255153716,30080000.0,GOOG
2020-05-05,67.31363677978516,68.45105239982712,66.63358510381838,66.65650537527071,33030000.0,GOOG
2020-05-06,67.12380981445312,68.31054754218174,67.12331567932593,67.8407390673944,24308000.0,GOOG
2020-05-07,68.3823013305664,68.63339804359983,67.52089440512763,68.05248507579938,27952000.0,GOOG
2020-05-08,69.16996765136719,69.68760844457282,68.52777438862209,68.90890464132967,27738000.0,GOOG
2020-05-11,69.91180419921875,70.57292666652954,68.61107315028227,68.66727532585466,28242000.0,GOOG
2020-05-12,68.54073333740234,70.49670290759258,68.4924069148752,70.10411629249947,27812000.0,GOOG
2020-05-13,67.2249526977539,69.02608296778743,66.18219826915727,68.60599205871856,36252000.0,GOOG
2020-05-14,67.5637435913086,67.62801157479208,65.95851120564234,66.51201864323788,32062000.0,GOOG
2020-05-15,68.41368865966797,68.47795664514966,66.71030576743806,67.25833972454419,34154000.0,GOOG
2020-05-18,68.94925689697266,69.36700636887353,67.47007467895354,67.84373208983708,36448000.0,GOOG
2020-05-19,68.42838287353516,69.35081926922581,68.42838287353516,69.10156986997157,25612000.0,GOOG
2020-05-20,70.08418273925781,70.26852557468654,69.11417254852687,69.23024870647818,33108000.0,GOOG
2020-05-21,69.88888549804688,70.52111247443372,69.4230604489868,70.14795677957501,27700000.0,GOOG
2020-05-22,70.26851654052734,70.38509442076389,69.34234006155904,69.58546974957504,26188000.0,GOOG
2020-05-26,70.59732818603516,71.79204048259427,70.3537043665957,71.60620766622463,41212000.0,GOOG
2020-05-27,70.63818359375,70.83248513095839,69.31543705158543,70.60879395632884,33716000.0,GOOG
2020-05-28,70.58289337158203,71.78407519266794,69.55010521988339,69.5929505415694,33844000.0,GOOG
2020-05-29,71.1902084350586,71.37205778596045,70.41449981432054,70.5933539457811,36418000.0,GOOG
2020-06-01,71.33468627929688,71.64058633714184,70.64615838001815,70.66558929400338,24342000.0,GOOG
2020-06-02,71.70336151123047,71.72279242651851,70.68751082730623,71.27141135212777,25562000.0,GOOG
2020-06-03,71.56187438964844,72.06865183730712,71.2329095891964,71.65753136014015,25124000.0,GOOG
2020-06-04,70.356201171875,71.69040407543716,69.98503725880404,71.26393503645289,29686000.0,GOOG
2020-06-05,71.6620101928711,71.9938181415722,70.04830924942172,70.40552334664528,34698000.0,GOOG
2020-06-08,72.07154083251953,72.1402940426909,70.86238441975776,70.86238441975776,28084000.0,GOOG
2020-06-09,72.54732513427734,73.13720846282126,71.90214428228695,72.00925757694748,28184000.0,GOOG
2020-06-10,73.03009796142578,73.44904095512503,72.55280900832531,72.71572156988468,30504000.0,GOOG
2020-06-11,69.9406967163086,72.4633783539846,69.84902324055142,71.86577889057376,39826000.0,GOOG
2020-06-12,70.40602111816406,71.59275894947336,69.05288896980493,71.16878337124848,38928000.0,GOOG
2020-06-15,70.73832702636719,70.98493847353093,69.14754635473658,69.29102799634474,30078000.0,GOOG
2020-06-16,71.87773895263672,72.49053498978878,71.03974651051058,72.00229142534695,34184000.0,GOOG
2020-06-17,72.29623413085938,72.7386447614421,71.31276828342614,72.09894495832376,30992000.0,GOOG
2020-06-18,71.54093933105469,72.31068025179812,71.09504698146569,72.19857999287221,31638000.0,GOOG
2020-06-19,71.32970428466797,72.13082663218098,70.81305935612863,71.94150444297918,63158000.0,GOOG
2020-06-22,72.33309936523438,72.37743469110693,70.90572537326642,71.1941862683683,30848000.0,GOOG
2020-06-23,72.95834350585938,73.5328325986957,72.00327914551515,72.52141402841107,28596000.0,GOOG
2020-06-24,71.3421630859375,73.50688561657245,71.23156043207413,72.81387245217365,35120000.0,GOOG
2020-06-25,71.80847930908203,71.88669710131052,70.74579987084343,71.23903036725484,24610000.0,GOOG
2020-06-26,67.75157165527344,71.41590359092912,67.3574874150652,71.31327550699982,85354000.0,GOOG
2020-06-29,69.498779296875,69.53016828238614,67.10936974589222,67.66586475833405,36204000.0,GOOG
2020-06-30,70.42744445800781,70.67854874983512,68.95025395932078,69.2730990764932,40848000.0,GOOG
2020-07-01,71.64456939697266,71.8916825762437,70.23861810447518,70.30239194502477,35504000.0,GOOG
2020-07-02,72.9728012084961,73.88203271256032,72.06207209478745,72.08797998142785,37182000.0,GOOG
2020-07-06,74.51725006103516,75.05979522961492,73.3793328774394,73.73804457350212,31280000.0,GOOG
2020-07-07,73.9931411743164,75.5684745653254,73.91192815547616,74.23327567203478,29164000.0,GOOG
2020-07-08,74.5322036743164,75.02443073485037,74.0155587336849,74.44850477647275,24994000.0,GOOG
2020-07-09,75.27902221679688,75.86342453625866,74.13787394593275,75.05283752221942,28466000.0,GOOG
2020-07-10,76.81100463867188,76.9151303165417,74.55910155405785,75.03788049778584,37126000.0,GOOG
2020-07-13,75.29645538330078,78.57427448460577,74.9926990857716,77.22253349363405,36928000.0,GOOG
2020-07-14,75.75679779052734,75.87487328964137,73.90943925246394,74.2487200614685,31700000.0,GOOG
2020-07-15,75.41104125976562,76.49166167737252,74.63184330014697,75.88384500130714,32214000.0,GOOG
2020-07-16,75.62825775146484,75.66263435320313,74.04942755345188,74.73147848917887,30386000.0,GOOG
2020-07-17,75.50619506835938,75.89928339532172,74.65276281706801,75.80861339308454,29134000.0,GOOG
2020-07-20,78.00572204589844,78.23340433066593,74.91083940978167,75.49175232432286,31146000.0,GOOG
2020-07-21,77.64201354980469,79.06540395283314,77.43575395146159,79.06540395283314,24324000.0,GOOG
2020-07-22,78.14373016357422,78.21896035082695,77.02823890179884,77.74566242962973,18640000.0,GOOG
2020-07-23,75.5126724243164,78.31211540945279,75.0997578719082,78.06799743119716,32552000.0,GOOG
2020-07-24,75.3228530883789,75.6101204586288,74.15355447452671,74.67817396274903,30880000.0,GOOG
2020-07-27,76.23607635498047,76.77264631663479,75.48925568592946,75.50868660063844,24920000.0,GOOG
2020-07-28,74.74842071533203,76.05074057337652,74.61490539134913,75.98597845727959,34044000.0,GOOG
2020-07-29,75.82854461669922,76.28849327033869,74.79774816459617,75.04635899083573,22130000.0,GOOG
2020-07-30,76.2983627319336,76.61821265922241,74.34388308640193,74.58202585443561,33428000.0,GOOG
2020-07-31,73.88253784179688,75.17738488354603,72.44121392718817,74.98109158200427,68798000.0,GOOG
2020-08-03,73.45855712890625,74.25668422333258,73.0196282781996,74.06587203460529,46604000.0,GOOG
2020-08-04,72.98625183105469,74.01206886075751,72.6713888949411,73.5641771323543,38070000.0,GOOG
2020-08-05,73.41670227050781,73.85512939706241,72.91101954698019,73.20197393411127,39590000.0,GOOG
2020-08-06,74.73645782470703,74.8505498279593,73.03756799189742,73.32403713892269,39908000.0,GOOG
2020-08-07,74.45697021484375,75.57071285686534,73.81676870052543,74.73148130186058,31556000.0,GOOG
2020-08-10,74.53717803955078,74.93450071008027,73.39029795982702,74.09277569240042,25786000.0,GOOG
2020-08-11,73.75100708007812,75.22969522518599,73.6354250587106,74.35484027905359,29088000.0,GOOG
2020-08-12,75.06129455566406,75.34856192057725,73.99661577606584,74.0130590731524,28740000.0,GOOG
2020-08-13,75.65067291259766,76.58730983393441,75.13029541649884,75.24662242586751,29104000.0,GOOG
2020-08-14,75.1166000366211,75.82256718674142,74.8749679269288,75.51168012913985,27096000.0,GOOG
2020-08-17,75.62726593017578,76.00740031438633,75.1285543096458,75.46235401919508,27566000.0,GOOG
2020-08-18,77.65099334716797,77.84379728947582,75.91273984080412,76.0357947029655,40542000.0,GOOG
2020-08-19,77.09947204589844,78.40228594083284,76.92111206782128,77.38743119727448,33212000.0,GOOG
2020-08-20,78.80435180664062,79.00961556090665,76.63464983851671,76.89620699303977,34138000.0,GOOG
2020-08-21,78.73809051513672,79.59999148935754,78.11956251593469,78.56919511356264,28930000.0,GOOG
2020-08-24,79.12569427490234,80.4195453529427,78.74555990528167,79.41365343390686,28198000.0,GOOG
2020-08-25,80.12310791015625,80.29249743531648,78.82028641058773,78.82028641058773,44942000.0,GOOG
2020-08-26,82.32320404052734,82.66397484069635,79.89293336609661,80.11214692058896,79868000.0,GOOG
2020-08-27,81.42393493652344,82.45373543110213,80.99647000654137,82.38796984139424,37232000.0,GOOG
2020-08-28,81.9261245727539,82.06363098038325,81.24557124326506,81.38208177852601,29980000.0,GOOG
2020-08-31,81.41645812988281,82.1032375600804,81.22365419912411,82.0995049392302,36468000.0,GOOG
2020-09-01,82.73821258544922,82.98831339794923,81.31881312335304,81.53852082213,36506000.0,GOOG
2020-09-02,86.10462188720703,86.34873987239516,83.01820791378776,83.38912858933894,50224000.0,GOOG
2020-09-03,81.798095703125,85.17964516872897,80.46388511295173,85.17964516872897,62156000.0,GOOG
2020-09-04,79.2671890258789,81.96100877078132,77.10361433945475,80.92223779550328,52172000.0,GOOG
2020-09-08,76.34518432617188,77.91330329540637,76.12696663128943,76.40098359042678,52218000.0,GOOG
2020-09-09,77.56928253173828,78.16912459266335,76.52757721817763,77.59768389970756,35494000.0,GOOG
2020-09-10,76.32675170898438,78.92048252348167,76.01711899708599,77.75262821216407,32372000.0,GOOG
2020-09-11,75.76377868652344,78.47802523690928,74.59995349288066,76.52504334961185,31942000.0,GOOG
2020-09-14,75.69202423095703,77.9200187775262,75.51566359711043,76.67474500070354,33932000.0,GOOG
2020-09-15,76.79606628417969,77.69932260664628,76.31753816336949,76.52504453516855,26622000.0,GOOG
2020-09-16,75.77273559570312,77.82037841932755,75.7189280795232,77.49853679669494,26234000.0,GOOG
2020-09-17,74.50878143310547,75.14490065680299,73.23685467097842,74.53220344068475,37596000.0,GOOG
2020-09-18,72.73814392089844,74.88109419570088,71.59923833567183,74.63233894048756,62078000.0,GOOG
2020-09-21,71.30180358886719,72.15872518751786,70.07570980844478,71.74521007637182,57776000.0,GOOG
2020-09-22,73.01066589355469,73.21293441697799,71.46970161710587,72.24491604968256,31664000.0,GOOG
2020-09-23,70.50716400146484,72.78647286049964,70.13301242700652,72.67786954472031,33148000.0,GOOG
2020-09-24,71.1588134765625,71.92700357591858,70.2401174139501,70.29890429211261,29004000.0,GOOG
2020-09-25,71.98934173583984,72.24043844096269,70.41400069075712,71.37504805269855,26460000.0,GOOG
2020-09-28,72.96383666992188,73.57563686654053,72.20561280985392,73.44660676219887,40158000.0,GOOG
2020-09-29,73.2034683227539,73.5688090413152,72.6790997109889,73.25627996643124,19564000.0,GOOG
2020-09-30,73.21692657470703,74.220819168746,72.73266651539177,73.07742081579438,34032000.0,GOOG
2020-10-01,74.23775482177734,74.68365477779284,73.69570376792392,73.94779631658012,35590000.0,GOOG
2020-10-02,72.65991973876953,73.8944897877433,72.2862623452686,72.83977732895586,25682000.0,GOOG
2020-10-05,74.03498840332031,74.14409344979013,72.9513803745539,73.04803321463315,22266000.0,GOOG
2020-10-06,72.41181182861328,74.07184746665617,72.17017973957381,73.5148507219076,24908000.0,GOOG
2020-10-07,72.75309753417969,73.18504010824556,71.54294525170684,72.95237845493793,34924000.0,GOOG
2020-10-08,74.03050231933594,74.23327258625343,72.99223310534455,72.99223310534455,23756000.0,GOOG
2020-10-09,75.48975372314453,75.55451583358757,74.20586902021198,74.4674261480325,28706000.0,GOOG
2020-10-12,78.17660522460938,79.40768605628398,76.35415859142823,76.87379116626018,49652000.0,GOOG
2020-10-13,78.30265045166016,79.21537132134426,77.88017248517762,78.90299427235132,32020000.0,GOOG
2020-10-14,78.12329864501953,79.0999910644463,77.24893782313865,78.6469147044331,38586000.0,GOOG
2020-10-15,77.6773910522461,78.47328312755852,76.97492092769986,77.08053661343462,30800000.0,GOOG
2020-10-16,78.36891174316406,78.7734640142574,77.87020771550331,78.01219935936007,28694000.0,GOOG
2020-10-19,76.45578002929688,79.1231974763329,76.12646557310629,78.74007550563559,32142000.0,GOOG
2020-10-20,77.51797485351562,78.5926124623821,76.01039119543788,76.07914440554948,44834000.0,GOOG
2020-10-21,79.3802719116211,80.64672508348846,78.30015330180399,78.38484806561624,51366000.0,GOOG
2020-10-22,80.47734069824219,80.8091486681125,78.96626772692481,79.36732304019898,28672000.0,GOOG
2020-10-23,81.7562484741211,81.82399820975644,80.73541078336078,81.0124153689847,27516000.0,GOOG
2020-10-26,79.23778533935547,81.61873369883584,78.54278046424884,80.9596030348755,37066000.0,GOOG
2020-10-27,79.92581939697266,80.05460623126643,78.85566701810664,79.49786031329589,24580000.0,GOOG
2020-10-28,75.55950927734375,77.78799809147694,75.45986882020406,77.70778854976022,36680000.0,GOOG
2020-10-29,78.08145141601562,79.40021466225204,75.83950676451701,75.84548199948907,40062000.0,GOOG
2020-10-30,80.76031494140625,84.04800129900698,79.93577823679163,83.30616761304869,86582000.0,GOOG
2020-11-02,81.01042175292969,82.7412024368724,80.51221185929819,81.1165391831238,50708000.0,GOOG
2020-11-03,82.21509552001953,82.78753973985212,80.54161165748323,81.2968935014004,33234000.0,GOOG
2020-11-04,87.14337921142578,88.2511541967473,84.99609591226361,85.20783662504263,71418000.0,GOOG
2020-11-05,87.85283660888672,89.36091429659673,87.21213336445717,88.73118085261464,41316000.0,GOOG
2020-11-06,87.77212524414062,88.30420997882027,86.70595642792426,87.38352215425387,33218000.0,GOOG
2020-11-09,87.83440399169922,90.57754596852064,87.68593537863329,89.22440622191118,45366000.0,GOOG
2020-11-10,86.70794677734375,87.83440006431711,85.55757734926334,86.24460765327092,52722000.0,GOOG
2020-11-11,87.32173919677734,87.89517923723257,87.05544596343995,87.18672626965775,25280000.0,GOOG
2020-11-12,87.17875671386719,88.09695870239756,86.9675177261347,87.06865579403672,24950000.0,GOOG
2020-11-13,88.53289031982422,88.73317470614236,86.91520581414701,87.56686367035208,29998000.0,GOOG
2020-11-16,88.75011444091797,89.63144634561714,88.0680634532121,88.26784610746493,24936000.0,GOOG
2020-11-17,88.19062042236328,88.93046238833259,88.03368309593353,88.52890535206672,22942000.0,GOOG
2020-11-18,87.02629852294922,88.3560237971629,86.99441540305136,87.94549631964176,23470000.0,GOOG
2020-11-19,87.88023376464844,88.16271942743678,86.53930300603713,86.60780534214375,24998000.0,GOOG
2020-11-20,86.7976303100586,88.3824359289144,86.78119461308557,87.94451050808739,46270000.0,GOOG
2020-11-23,86.43243408203125,87.38102914485503,85.57850771329827,87.16680254889592,43232000.0,GOOG
2020-11-24,88.1273422241211,88.26285688153047,86.07521425570091,86.21521413962614,31560000.0,GOOG
2020-11-25,88.25439453125,88.60862102244772,87.51256081825862,88.32713122684146,20916000.0,GOOG
2020-11-27,89.3385009765625,89.87706271477253,88.30471695682945,88.33710181658857,17698000.0,GOOG
2020-11-30,87.72180938720703,89.08316697860324,87.4358343604133,88.74034360127615,36476000.0,GOOG
2020-12-01,89.58311462402344,90.9148316611526,88.15175713429376,88.40086206683466,34738000.0,GOOG
2020-12-02,91.07028198242188,91.45390575179808,89.15331865171993,89.58312505785892,24440000.0,GOOG
2020-12-03,91.01148223876952,92.02932460298084,90.80621850229876,90.8739758328852,24546000.0,GOOG
2020-12-04,91.072265625,91.32983928089875,90.5242393195846,90.8993867362451,27564000.0,GOOG
2020-12-07,90.6482925415039,91.2904858226934,89.96574742148972,90.62437639889984,26418000.0,GOOG
2020-12-08,90.6019515991211,90.76885524646796,89.48870313100561,90.1809636609396,21926000.0,GOOG
2020-12-09,88.88711547851562,91.38514355811702,88.0740426806724,90.27612941214994,30152000.0,GOOG
2020-12-10,88.44869995117188,88.74662545546158,86.70446357568733,88.17318537790146,27256000.0,GOOG
2020-12-11,88.76954650878906,88.90306943819704,87.68494258118176,87.83739468926349,24414000.0,GOOG
2020-12-14,87.68792724609375,89.54774559544967,87.54618647320665,88.43225445521954,32004000.0,GOOG
2020-12-15,88.07205200195312,88.25390136066297,87.18424307436109,87.90515593485243,29646000.0,GOOG
2020-12-16,87.83440399169922,88.33261387525727,87.48964208329406,88.3266310386734,30270000.0,GOOG
2020-12-17,87.08209991455078,88.27203058464158,86.62175600118537,88.10891276862174,32494000.0,GOOG
2020-12-18,86.24063110351562,87.44131879032135,85.70306523505066,87.39498411397761,80328000.0,GOOG
2020-12-21,86.6571273803711,86.73086754886542,84.64585288156944,85.36875740142833,36568000.0,GOOG
2020-12-22,85.8664779663086,86.55923267897111,85.322184267216,86.41101493195013,18734000.0,GOOG
2020-12-23,86.30888366699219,87.08658397331801,85.94319324817421,86.09614708208859,20676000.0,GOOG
2020-12-24,86.6312255859375,86.98745144144733,86.14596963064815,86.43941751149356,6936000.0,GOOG
2020-12-28,88.48655700683594,89.2158397079636,87.00413627876506,87.26818691193196,27860000.0,GOOG
2020-12-29,87.62117004394531,89.30113847739997,87.49014059474887,89.06947269445656,25988000.0,GOOG
2020-12-30,86.66460418701172,87.9387811423012,85.97109687580982,87.78508229747757,26122000.0,GOOG
2020-12-31,87.28040313720703,87.6316420507372,86.46035153708743,86.46035153708743,20238000.0,GOOG
2021-01-04,86.10262298583984,87.717319796387,85.08677235637404,87.56237421963833,38038000.0,GOOG
2021-01-05,86.7343521118164,87.07064530144442,85.5932039621892,85.94120435420494,22906000.0,GOOG
2021-01-06,86.45386505126953,87.08708785762342,84.64585490362796,84.82670837274003,52042000.0,GOOG
2021-01-07,89.04256439208984,89.09985366331173,86.54154865050819,86.69150727101282,45300000.0,GOOG
2021-01-08,90.0369873046875,90.1680167508294,88.35926912599481,89.07893520733126,41012000.0,GOOG
2021-01-11,88.01973724365234,89.39455055264341,87.71084954094826,88.98377217561016,24194000.0,GOOG
2021-01-12,87.01483917236328,88.58370299556717,85.95664499743567,87.3820195819166,27140000.0,GOOG
2021-01-13,87.40594482421875,87.93578697058811,86.5893750391474,86.61777640877358,21882000.0,GOOG
2021-01-14,86.6974868774414,88.43275268694677,86.35969608887581,87.36707801613831,23590000.0,GOOG
2021-01-15,86.49870300292969,87.4856581763332,85.76932148666418,86.59834345875012,26844000.0,GOOG
2021-01-19,89.222412109375,90.13986905214878,86.76125413357745,87.29882757063513,34692000.0,GOOG
2021-01-20,94.0072250366211,94.84471573719306,90.9497066342416,91.24514625351006,49806000.0,GOOG
2021-01-21,94.22394561767578,96.39663518128717,94.01768599304089,94.56023881445353,41278000.0,GOOG
2021-01-22,94.71218872070312,95.20541924704592,93.75114142011084,94.44464873344056,25442000.0,GOOG
2021-01-25,94.62998962402344,96.1335821761026,93.04219643637758,95.68968153399264,38546000.0,GOOG
2021-01-26,95.51878356933594,95.90539489450867,93.8749404336184,94.10386943798862,26262000.0,GOOG
2021-01-27,91.21176147460938,94.1616647073556,90.12616175049438,93.78950491733684,54966000.0,GOOG
2021-01-28,92.8219757080078,94.60157675407731,91.80214162626152,91.86690373597584,35462000.0,GOOG
2021-01-29,91.45838928222656,92.53152930116111,90.18596073649783,91.97802185748834,32252000.0,GOOG
2021-02-01,94.72713470458984,95.77546908638578,92.2151643313105,92.34668791083097,32044000.0,GOOG
2021-02-02,96.03045654296876,97.43789793993892,95.38178630319932,95.78383748183572,45474000.0,GOOG
2021-02-03,103.13292694091795,105.44611031774204,100.55767709784617,103.27890206013848,82364000.0,GOOG
2021-02-04,102.74932098388672,103.5554227644772,101.7638633245985,103.07415787180916,37046000.0,GOOG
2021-02-05,104.5244369506836,104.74913161911525,102.59785710728634,103.1294477314843,30702000.0,GOOG
2021-02-08,104.2708511352539,105.79721955888247,103.22909250379423,104.91852554288744,24838000.0,GOOG
2021-02-09,103.80252838134766,104.87965944715046,103.55492104454478,103.55492104454478,17798000.0,GOOG
